52	0.701	0.82	2	-7.117	1	0.136	0.0299	3.69E-06	0.148	0.655	87.913	261827	4	43.92931	11	1
52	0.556	0.436	7	-7.906	1	0.0335	0.0409	0	0.119	0.0799	119.91	281200	4	32.25084	12	1
54	0.694	0.881	1	-4.053	0	0.0701	0.0153	0.0196	0.0851	0.924	121.554	231787	4	87.63952	6	1
57	0.38	0.896	0	-6.628	1	0.0417	0.0199	0.000523	0.0908	0.704	129.697	200620	4	67.06623	9	0
57	0.295	0.87	2	-6.484	1	0.0649	0.000124	0.000398	0.117	0.613	162.514	200640	4	32.48604	10	0
57	0.247	0.769	7	-7.175	1	0.0602	0.00254	0.808	0.111	0.0759	158.112	196893	4	28.31685	9	0
57	0.608	0.92	7	-5.002	1	0.0434	0.00485	0.00155	0.0941	0.519	124.959	164760	4	46.10034	8	0
57	0.594	0.574	4	-11.086	1	0.0326	0.103	0.368	0.382	0.256	91.66	268800	4	76.8695	7	0
57	0.46	0.899	9	-6.169	1	0.0659	0.00148	0.413	0.0598	0.568	118.057	184533	4	33.28375	10	0
57	0.498	0.936	7	-7.246	1	0.0877	0.111	0.0115	0.0594	0.461	181.973	246933	4	42.89558	7	0
57	0.478	0.928	2	-5.556	1	0.0457	0.00135	0.00369	0.263	0.694	173.026	244627	4	46.40589	10	0
57	0.403	0.977	0	-5.937	1	0.102	0.00684	0.152	0.0968	0.532	173.556	188627	4	59.18838	8	0
57	0.351	0.96	2	-4.763	1	0.104	0.000926	0.000223	0.293	0.81	154.461	145307	4	49.00788	7	0
57	0.41	0.88	9	-6.369	1	0.061	0.00665	7.22E-06	0.136	0.48	108.644	241800	4	30.92358	12	0
69	0.603	0.779	4	-7.479	1	0.0273	0.0854	1.58E-05	0.0628	0.792	103.027	272871	4	28.23034	13	1
69	0.477	0.607	2	-8.768	1	0.0262	0.0816	5.21E-06	0.113	0.534	176.09	243321	4	21.8035	11	1
69	0.389	0.916	2	-6.481	1	0.0513	0.0408	0	0.28	0.582	205.733	255624	4	43.76449	13	1
69	0.603	0.394	10	-10.02	1	0.0288	0.551	3.98E-05	0.104	0.239	134.083	244611	4	48.22127	11	1
69	0.485	0.53	4	-9.611	1	0.0279	0.0272	0	0.151	0.28	67.97	259160	4	49.7327	9	1
67	0.442	0.53	9	-9.877	0	0.283	0.781	1.05E-05	0.207	0.439	117.311	224183	4	52.62608	9	1
61	0.673	0.211	8	-13.704	0	0.24	0.772	0.854	0.298	0.281	79.193	104125	4	27.1209	3	0
49	0.739	0.603	2	-7.788	1	0.0784	0.081	0	0.0833	0.496	158.873	323960	4	34.99977	17	1
84	0.397	0.303	1	-10.413	1	0.11	0.798	4.16E-06	0.0824	0.17	170.22	197893	3	34.53161	10	1
84	0.554	0.849	0	-3.618	1	0.106	0.00597	0	0.0431	0.74	75.973	200213	4	19.494	9	1
84	0.587	0.922	5	-5.22	1	0.0365	0.00423	0	0.214	0.667	142.038	226253	4	27.62785	10	1
84	0.412	0.472	8	-7.543	1	0.0476	0.475	0	0.0974	0.327	139.321	191308	3	61.35861	10	1
84	0.702	0.635	11	-6.917	0	0.265	0.0223	0	0.283	0.873	144.004	203760	4	36.5261	12	1
29	0.339	0.97	10	-6.497	0	0.14	1.65E-06	0.893	0.103	0.481	96.504	307067	4	52.13306	14	0
26	0.707	0.473	0	-8.03	1	0.0329	0.0926	0.000514	0.388	0.371	94.986	269033	4	36.76784	10	0
35	0.698	0.314	1	-7.435	0	0.113	0.444	0.884	0.0992	0.772	90.991	222527	4	71.27327	6	0
73	0.811	0.563	10	-9.452	0	0.0412	0.271	0.00158	0.132	0.631	127.986	260680	4	39.19379	13	1
73	0.641	0.812	0	-7.945	0	0.0293	0.155	4.43E-05	0.078	0.822	112.777	257333	4	26.40994	13	1
38	0.414	0.944	11	-5.716	0	0.0557	6.87E-06	0.694	0.155	0.26	160.056	232800	4	35.78282	13	0
37	0.57	0.969	11	-1.985	0	0.185	0.000206	0.302	0.152	0.214	112.524	194947	4	45.91701	8	0
37	0.645	0.857	11	-1.949	0	0.142	0.000748	0.153	0.294	0.316	105.024	182120	4	81.8254	6	0
37	0.381	0.964	5	-3.726	0	0.146	0.0104	0.0863	0.129	0.405	144.017	202227	5	25.14027	11	0
37	0.375	0.957	6	-3.728	1	0.166	0.00218	0.0186	0.269	0.242	111.854	264880	4	135.55616	7	0
37	0.44	0.923	7	-2.478	1	0.2	0.00252	0.0483	0.416	0.215	139.92	205653	4	34.00884	13	0
74	0.835	0.833	1	-4.364	0	0.284	0.00247	0	0.171	0.586	103.358	207733	4	26.35294	9	1
74	0.814	0.899	1	-5.958	1	0.0637	0.00727	0.219	0.0979	0.545	119.011	242013	4	35.78935	11	1
41	0.678	0.784	11	-8.266	0	0.224	0.00626	0	0.132	0.455	99.959	172232	4	28.74091	7	0
41	0.465	0.878	10	-6.335	0	0.302	0.219	0	0.908	0.677	171.815	212208	4	15.93186	12	0
41	0.457	0.522	5	-10.371	0	0.294	0.145	0	0.072	0.451	95.003	214405	4	41.13687	12	0
41	0.667	0.768	8	-3.522	1	0.181	0.728	0	0.225	0.547	102.504	57705	4	33.86892	4	0
41	0.629	0.81	8	-4.211	1	0.354	0.583	0	0.562	0.733	154.611	59452	4	43.32063	3	0
41	0.676	0.796	8	-5.28	0	0.307	0.527	0	0.49	0.806	154.548	62372	4	20.32171	5	0
41	0.484	0.832	8	-3.309	0	0.411	0.647	0	0.221	0.583	155.719	70442	3	56.03769	3	0
41	0.74	0.728	8	-4.612	0	0.185	0.268	2.09E-06	0.461	0.438	102.955	60234	4	34.38775	4	0
41	0.553	0.778	1	-4.575	0	0.328	0.606	0	0.424	0.79	155.818	61613	4	30.05289	4	0
41	0.688	0.576	8	-5.545	1	0.23	0.775	0	0.149	0.517	103.842	70212	4	38.44591	4	0
41	0.622	0.487	8	-6.413	0	0.136	0.759	0	0.557	0.566	68.687	70970	5	38.90147	4	0
41	0.547	0.541	8	-5.954	0	0.286	0.686	0	0.0988	0.349	98.376	58119	4	56.47991	3	0
41	0.675	0.728	8	-5.114	0	0.381	0.714	0	0.18	0.488	69.911	70717	5	34.71078	4	0
41	0.718	0.866	11	-4.946	1	0.265	0.512	0	0.369	0.723	103.013	73246	4	54.80341	3	0
41	0.668	0.712	8	-3.796	1	0.161	0.751	0	0.238	0.727	102.77	58946	4	46.10296	3	0
41	0.698	0.762	8	-5.408	0	0.368	0.501	0	0.344	0.667	103.063	100742	4	24.52747	8	0
41	0.607	0.636	4	-3.414	1	0.124	0.643	0	0.194	0.759	101.868	57705	4	38.77177	3	0
41	0.658	0.677	8	-3.93	0	0.212	0.736	0	0.128	0.686	102.76	56670	4	24.1516	4	0
41	0.61	0.666	8	-4.846	1	0.342	0.559	0	0.405	0.665	107.467	60579	4	57.98575	3	0
41	0.582	0.682	8	-4.5	0	0.193	0.677	0	0.602	0.797	70.392	58648	3	31.29354	4	0
41	0.657	0.652	4	-4.867	1	0.188	0.796	0	0.296	0.818	68.524	58878	4	33.25797	4	0
41	0.779	0.634	4	-4.891	1	0.172	0.788	0	0.627	0.873	103.191	58809	4	22.82138	4	0
41	0.576	0.806	8	-4.014	0	0.296	0.636	0	0.181	0.915	154.263	58786	5	24.50696	5	0
41	0.401	0.873	1	-6.075	0	0.443	0.332	0	0.648	0.766	152.059	196059	4	17.37522	8	0
41	0.569	0.819	9	-7.053	0	0.173	0.389	0	0.711	0.582	105.244	224624	3	48.18469	11	0
41	0.778	0.823	7	-3.97	1	0.253	0.0395	0	0.0873	0.481	104.982	202632	4	47.96741	8	0
41	0.844	0.84	7	-3.926	1	0.21	0.0614	1.64E-06	0.0887	0.548	104.955	202632	4	49.1014	12	0
41	0.712	0.829	1	-7.901	0	0.122	0.0151	0	0.109	0.573	117.967	196167	4	48.85136	8	0
41	0.651	0.559	5	-9.821	1	0.41	0.272	0	0.0869	0.456	98.867	225300	4	20.34809	12	0
41	0.712	0.583	6	-9.174	1	0.273	0.00432	0	0.329	0.376	79.87	187040	4	63.57691	8	0
41	0.777	0.702	6	-9.032	0	0.268	0.193	0	0.0967	0.456	110.967	211892	4	58.4267	8	0
41	0.652	0.791	1	-6.3	0	0.0952	0.101	0	0.124	0.259	76.016	217895	4	154.00864	6	0
41	0.644	0.644	9	-6.535	1	0.0588	0.581	0	0.133	0.816	83.933	188638	4	58.57244	11	0
41	0.577	0.814	7	-7.824	0	0.241	0.318	0	0.211	0.659	166.96	235151	4	43.87191	13	0
41	0.664	0.812	7	-8.088	1	0.18	0.218	0	0.528	0.444	130.003	168607	4	48.66162	10	0
41	0.565	0.843	2	-6.766	0	0.25	0.0858	0	0.0947	0.338	114.954	158123	4	64.39614	5	0
41	0.653	0.833	9	-7.435	1	0.304	0.17	0	0.295	0.602	115.929	209010	4	45.80747	7	0
41	0.725	0.622	6	-6.795	1	0.099	0.0973	0	0.0828	0.651	176.003	209659	4	21.84818	11	0
41	0.719	0.724	7	-8.138	1	0.267	0.175	0	0.338	0.699	99.966	202600	4	24.6428	13	0
41	0.568	0.845	1	-7.058	1	0.092	0.15	0	0.4	0.461	164.056	223715	4	23.70335	10	0
41	0.741	0.59	5	-9.634	0	0.223	0.00163	0	0.298	0.239	127.118	198307	4	26.52471	10	0
41	0.54	0.789	10	-7.291	0	0.295	0.00129	2.66E-06	0.323	0.426	83.861	195459	4	27.21993	9	0
41	0.523	0.499	10	-12.824	1	0.274	0.0649	3.04E-06	0.163	0.408	159.73	244026	4	38.69126	11	0
41	0.512	0.738	8	-7.489	0	0.0892	0.0551	0	0.214	0.207	94.189	166020	4	34.71029	6	0
41	0.643	0.743	6	-7.841	0	0.0899	0.0527	0	0.346	0.704	124.106	203066	4	42.13994	9	0
41	0.7	0.692	11	-6.18	0	0.187	0.553	0	0.125	0.482	125.04	210176	4	30.2839	8	0
41	0.738	0.771	7	-6.619	1	0.0502	0.0423	0	0.198	0.463	106.947	199850	4	46.00951	8	0
41	0.537	0.876	7	-8.003	1	0.295	0.342	0	0.648	0.662	91.388	185969	4	75.0119	6	0
41	0.584	0.694	1	-8.545	1	0.152	0.285	0	0.194	0.65	86.053	211986	4	57.98082	10	0
41	0.772	0.667	6	-6.812	0	0.262	0.00238	0	0.169	0.748	147.915	223767	4	41.80263	11	0
38	0.299	0.991	7	-3.061	1	0.0889	1.68E-06	0.659	0.0745	0.503	102.998	316453	4	33.20973	19	0
26	0.457	0.929	5	-8.633	0	0.0582	8.05E-06	0.876	0.103	0.371	159.971	276827	4	25.77871	9	0
56	0.488	0.721	1	-4.406	0	0.316	0.231	2.70E-05	0.114	0.708	82.558	265720	4	40.31173	11	1
43	0.654	0.499	4	-9.084	0	0.0428	0.56	0.907	0.169	0.151	103.966	185804	4	41.37084	8	0
27	0.339	0.99	2	-3.524	1	0.156	0.0209	0.874	0.0856	0.112	111.632	310093	4	24.17341	14	0
27	0.234	0.963	1	-5.509	1	0.174	0.000208	0.861	0.0837	0.183	174.991	256867	4	30.63121	11	0
28	0.471	0.719	2	-7.582	1	0.0343	0.0255	0.00199	0.296	0.23	141.88	196317	4	26.2262	8	1
57	0.402	0.817	1	-3.756	1	0.0406	0.317	0	0.105	0.376	177.342	227920	4	37.79342	12	1
46	0.69	0.889	4	-5.074	0	0.0595	0.00875	1.03E-05	0.0904	0.538	125.958	211533	4	20.08507	11	1
69	0.722	0.595	1	-9.928	0	0.0415	0.284	0.000538	0.0694	0.738	79.98	217827	4	37.02954	9	1
38	0.546	0.774	0	-5.112	1	0.0385	0.0158	0	0.0966	0.248	131	190281	4	29.34198	8	0
71	0.599	0.61	1	-5.745	1	0.0232	0.104	4.83E-05	0.115	0.359	95.979	239119	4	33.35001	10	1
71	0.578	0.878	11	-3.434	1	0.0287	0.00112	0.0146	0.6	0.693	118.029	272627	4	37.96381	11	1
71	0.412	0.833	1	-3.865	1	0.0352	0.371	1.28E-05	0.208	0.669	179.846	201507	4	16.78433	11	1
71	0.551	0.825	5	-6.24	0	0.044	0.152	6.20E-06	0.0999	0.933	164.857	260827	4	18.19507	13	1
71	0.609	0.807	5	-7.221	1	0.0972	0.00403	5.42E-06	0.0926	0.492	119.073	238493	4	36.07193	12	1
71	0.439	0.754	9	-5.566	1	0.0323	0.00512	7.45E-06	0.186	0.668	205.958	254467	4	28.83491	15	1
71	0.661	0.785	4	-5.623	1	0.0369	0.445	0.000266	0.0854	0.371	91.975	180360	4	28.56068	6	1
71	0.503	0.78	3	-5.148	1	0.0323	0.522	0.16	0.138	0.737	137.936	206520	4	35.39441	9	1
71	0.61	0.69	11	-7.157	1	0.0378	0.463	0.0409	0.0842	0.462	118.038	238413	4	33.47703	10	1
71	0.573	0.635	7	-6.621	1	0.0275	0.000598	0	0.0845	0.447	144.031	197120	4	34.39052	8	1
71	0.554	0.849	1	-5.181	0	0.0357	0.0246	0.000233	0.31	0.683	116.992	182893	4	35.02202	8	1
58	0.845	0.648	9	-10.685	0	0.113	0.0386	0	0.223	0.794	113.086	221467	4	32.00214	11	1
54	0.709	0.293	1	-11.215	1	0.241	0.875	0.0454	0.103	0.383	84.971	139521	4	80.65182	6	0
69	0.458	0.933	1	-3.653	0	0.173	0.00233	0.0233	0.491	0.289	128.004	213507	4	44.51079	8	1
69	0.798	0.72	2	-6.368	1	0.0672	0.0205	0	0.0666	0.451	114.028	180321	4	42.67299	8	0
54	0.201	0.94	7	-3.59	0	0.103	7.28E-06	0.105	0.0838	0.1	149.922	258987	4	24.76712	13	0
35	0.459	0.4	0	-14.482	1	0.0304	0.285	0	0.108	0.252	174.716	293533	3	21.35636	13	1
26	0.601	0.4	7	-14.753	0	0.0316	0.116	0.000653	0.305	0.788	81.259	329960	4	52.13102	11	1
26	0.673	0.885	7	-6.791	0	0.0879	0.0759	1.02E-05	0.141	0.897	108.229	256733	4	78.79242	8	1
75	0.569	0.302	4	-14.133	0	0.0412	0.841	0.159	0.0645	0.643	142.832	417907	4	34.11322	20	1
75	0.413	0.296	8	-13.904	0	0.0277	0.531	0.801	0.183	0.144	79.273	424000	4	45.22651	13	0
79	0.503	0.727	1	-5.456	1	0.167	0.0159	9.45E-05	0.0895	0.521	121.985	255632	4	32.61128	13	1
77	0.322	0.28	6	-9.367	0	0.0281	0.468	1.10E-06	0.102	0.175	85.794	248467	4	22.17371	13	1
77	0.404	0.969	8	-2.938	1	0.195	8.51E-05	0.0114	0.268	0.29	173.878	245227	4	41.89281	11	1
66	0.467	0.622	6	-7.255	1	0.031	0.365	0.00527	0.0982	0.455	164.418	287267	4	24.23904	15	1
66	0.542	0.346	9	-6.598	1	0.0296	0.342	0	0.283	0.173	139.856	217807	4	44.33329	9	1
66	0.467	0.622	6	-7.255	1	0.031	0.365	0.00527	0.0982	0.455	164.418	287267	4	24.23904	15	1
66	0.788	0.748	9	-5.439	1	0.0344	0.419	0	0.0638	0.608	119.781	233916	4	19.23435	11	1
13	0.505	0.798	10	-5.609	0	0.0554	0.0378	0.931	0.0687	0.497	174.184	253787	4	47.62983	14	1
14	0.732	0.887	10	-7.394	0	0.0657	0.011	0.83	0.164	0.825	130.011	222725	4	30.53859	11	1
37	0.72	0.88	9	-3.18	0	0.0793	0.0189	0	0.246	0.518	130.98	255400	4	39.56049	12	1
78	0.613	0.681	8	-3.089	1	0.0778	0.0287	0	0.126	0.619	97.621	204664	4	31.60112	11	1
78	0.508	0.809	11	-3.454	0	0.292	0.058	0	0.608	0.489	149.999	296147	4	66.71368	12	1
78	0.549	0.791	10	-3.535	1	0.133	0.0104	0	0.444	0.293	150.094	227293	4	33.68906	9	1
78	0.525	0.681	6	-4.158	0	0.0683	0.195	0	0.141	0.437	151.875	293120	3	35.26742	12	1
78	0.706	0.843	11	-2.436	0	0.0722	0.00176	0	0.317	0.635	141.98	264760	4	27.48685	13	1
78	0.525	0.681	6	-4.158	0	0.0683	0.195	0	0.141	0.437	151.875	293120	3	35.26742	12	1
78	0.599	0.667	7	-4.267	1	0.0367	0.0533	0	0.134	0.817	80.984	288877	4	37.76809	15	0
45	0.697	0.9	7	-7.036	1	0.259	0.168	0	0.369	0.551	102.83	293000	4	66.74096	11	1
6	0.68	0.881	0	-7.866	0	0.04	0.0469	4.50E-05	0.0795	0.64	127.953	212493	4	38.56241	9	1
47	0.75	0.555	6	-7.3	1	0.0793	0.326	0.923	0.0972	0.436	92.951	132178	4	23.29393	7	0
0	0.797	0.962	1	-5.978	0	0.0487	0.00184	0.768	0.0992	0.508	128.007	513802	4	29.56197	15	1
71	0.907	0.665	6	-7.991	1	0.276	0.462	0.00134	0.133	0.816	90.473	244760	4	34.79335	10	1
71	0.676	0.879	7	-8.821	1	0.107	0.00192	0.0029	0.317	0.392	94.836	297467	4	35.57399	12	1
71	0.536	0.946	5	-3.002	0	0.36	0.158	0	0.368	0.779	185.967	286267	4	40.44394	12	1
62	0.722	0.864	0	-3.317	1	0.107	0.00324	0	0.164	0.466	148.025	199440	4	33.28184	8	1
36	0.831	0.586	6	-5.278	0	0.0414	0.282	0	0.174	0.94	136.048	210186	4	17.91885	11	1
36	0.755	0.621	9	-7.384	1	0.394	0.00965	0	0.0927	0.621	99.453	213034	4	52.54126	6	1
64	0.617	0.629	8	-5.631	1	0.027	0.316	4.29E-05	0.162	0.392	116.79	315440	4	27.03836	12	0
77	0.63	0.661	1	-5.11	0	0.045	0.2	0	0.17	0.311	156.005	284933	4	46.83913	14	1
77	0.4	0.915	0	-4.89	1	0.28	0.0846	0	0.0503	0.878	88.917	198773	3	27.51781	6	0
59	0.767	0.494	6	-5.349	1	0.0421	0.136	0.000277	0.0603	0.801	96.003	260067	4	20.07034	11	1
59	0.469	0.594	7	-8.209	1	0.0403	0.0663	0	0.0806	0.485	167.223	222760	4	39.01468	10	1
50	0.439	0.276	5	-12.45	1	0.0296	0.491	0.797	0.141	0.0397	73.05	194907	4	27.54036	9	1
61	0.491	0.549	1	-8.523	0	0.0466	0.701	0	0.306	0.493	95.466	228440	4	18.6569	12	1
59	0.726	0.929	0	-11.121	1	0.0622	0.059	7.34E-05	0.687	0.43	115.393	334973	4	26.77772	12	1
62	0.667	0.242	5	-17.799	0	0.066	0.497	0.638	0.11	0.456	80.116	72000	4	26.74014	5	0
16	0.479	0.376	9	-9.616	1	0.0297	0.014	0.874	0.0439	0.144	149.992	567293	3	39.78254	22	0
16	0.481	0.495	9	-7.757	1	0.0248	0.03	0.516	0.101	0.15	84.011	492160	3	28.70434	23	0
16	0.288	0.699	4	-8.593	1	0.0351	0.000475	0.909	0.114	0.123	134.979	417053	4	72.42811	19	0
16	0.228	0.393	2	-8.575	1	0.0381	0.054	0.858	0.2	0.133	141.994	349827	4	70.02986	12	0
16	0.564	0.334	2	-14.54	1	0.0296	0.871	0.963	0.0806	0.576	114.99	251310	3	45.92864	12	0
31	0.877	0.839	8	-3.988	1	0.275	0.102	0	0.0735	0.926	71.977	198217	5	26.19322	11	1
50	0.882	0.895	6	-4.196	0	0.295	0.162	0	0.761	0.745	96.018	172480	4	28.00608	9	0
79	0.591	0.934	3	-4.389	1	0.437	0.0996	1.81E-06	0.348	0.452	155.968	283733	4	76.81698	10	1
61	0.113	0.951	0	-4.743	0	0.129	0.00176	0.00718	0.334	0.139	200.024	441560	4	39.84572	19	1
97	0.684	0.486	1	-10.155	1	0.132	0.00268	0.000148	0.157	0.355	131.913	219893	4	57.42572	10	1
97	0.589	0.673	7	-7.082	1	0.167	0.0319	5.68E-06	0.108	0.209	193.783	240653	4	96.07486	8	1
97	0.718	0.458	4	-10.024	0	0.117	0.187	3.43E-06	0.105	0.0514	132.998	212947	4	29.82487	10	1
97	0.901	0.292	2	-7.74	1	0.289	0.0978	0	0.0816	0.338	100.54	190595	4	21.8035	11	1
97	0.636	0.566	6	-7.16	0	0.106	0.365	0.000353	0.0917	0.425	151.894	235987	4	63.62277	11	1
97	0.623	0.598	6	-5.914	0	0.167	0.0246	0	0.0324	0.822	96.081	208947	4	29.92502	7	1
97	0.413	0.677	1	-5.12	1	0.255	0.0249	0	0.0793	0.0845	172.501	302173	4	31.31506	11	1
97	0.747	0.477	10	-11.062	0	0.276	0.0962	0	0.114	0.321	93.44	245227	4	61.95647	11	1
97	0.5	0.448	0	-10.977	1	0.442	0.422	8.03E-06	0.115	0.104	144.204	219960	1	104.60277	5	1
97	0.823	0.49	7	-8.391	1	0.429	0.0369	1.16E-06	0.0807	0.307	165.949	211643	4	25.50537	15	1
97	0.613	0.738	6	-6.926	1	0.311	0.0819	0	0.32	0.341	82.833	253533	4	23.20735	8	1
97	0.912	0.412	7	-8.074	1	0.124	0.0164	0.013	0.104	0.422	154.983	238614	4	24.01108	11	1
97	0.597	0.679	6	-5.401	1	0.39	0.115	0	0.231	0.3	79.95	366400	4	31.52929	15	1
97	0.826	0.318	10	-12.391	1	0.0574	0.493	0.0131	0.11	0.138	103.002	245787	4	65.77045	8	1
97	0.835	0.626	1	-5.833	1	0.125	0.0589	6.00E-05	0.396	0.35	91.03	217925	4	39.95982	10	1
97	0.79	0.734	0	-4.66	1	0.0524	0.0853	0.00409	0.112	0.223	107.369	234373	4	51.97863	10	1
97	0.558	0.415	10	-7.355	0	0.358	0.406	0	0.36	0.317	127.096	309560	4	54.72223	12	1
97	0.4	0.574	9	-7.593	0	0.0494	0.137	0	0.381	0.199	128.584	328907	4	39.49368	13	1
97	0.715	0.561	1	-7.605	1	0.0721	0.024	0	0.0769	0.297	100.076	241853	4	39.4051	10	1
97	0.927	0.488	9	-9.433	0	0.42	0.108	0	0.196	0.605	133.987	210937	4	29.148	12	1
97	0.592	0.455	1	-7.698	1	0.393	0.00322	3.72E-05	0.154	0.0633	146.316	202451	4	54.72411	8	1
97	0.635	0.472	8	-3.869	0	0.511	0.00898	0	0.117	0.373	174.008	170638	4	67.28689	10	1
97	0.586	0.909	8	-6.474	1	0.0705	0.0891	0.000109	0.119	0.757	93.394	210747	4	35.02261	12	1
97	0.654	0.342	8	-11.305	0	0.101	0.0487	3.37E-05	0.313	0.294	103.064	251973	4	25.08262	14	1
69	0.886	0.525	8	-7.39	1	0.132	0.236	0	0.057	0.708	145.99	225205	4	47.28898	10	1
33	0.909	0.517	4	-11.018	1	0.165	0.00834	0	0.142	0.539	125.048	217427	4	42.47189	11	1
62	0.642	0.608	10	-6.593	0	0.375	0.0158	0	0.441	0.327	125.687	132801	1	64.73069	4	1
29	0.856	0.694	10	-3.797	0	0.296	0.124	0	0.0955	0.538	139.876	209840	4	23.70821	16	1
58	0.717	0.483	9	-9.314	0	0.0284	0.13	0	0.0866	0.352	109.961	249507	4	21.50249	10	1
58	0.601	0.399	9	-6.712	1	0.106	0.125	0	0.131	0.548	62.167	275267	4	34.36452	10	1
58	0.733	0.471	9	-8.157	0	0.0285	0.268	0	0.241	0.468	113.228	328400	4	21.56484	13	1
58	0.721	0.289	0	-14.219	0	0.0715	0.572	0	0.121	0.508	119.873	272560	4	24.25712	11	1
89	0.762	0.7	9	-6.021	0	0.0694	0.00261	1.56E-05	0.153	0.608	116.073	209320	4	25.18913	10	1
89	0.678	0.729	8	-4.188	1	0.137	0.0658	0	0.303	0.643	99.895	189173	4	38.72865	9	1
89	0.836	0.544	7	-5.975	1	0.0943	0.0403	0	0.0824	0.51	97.028	217947	4	25.44945	10	1
2	0.884	0.464	1	-12.876	1	0.222	0.000925	4.36E-06	0.0366	0.868	132.172	244867	4	17.48514	12	1
68	0.472	0.652	1	-10.171	0	0.0305	0.0131	1.12E-05	0.14	0.401	140.124	340200	4	66.99943	14	1
69	0.554	0.743	9	-6.016	1	0.0287	0.0251	0	0.359	0.673	72.997	205733	4	75.4989	5	1
56	0.767	0.132	2	-18.063	1	0.132	0.52	0.901	0.116	0.183	120.947	95210	4	20.87581	6	0
50	0.712	0.657	10	-5.888	0	0.149	0.0577	0	0.234	0.437	97.993	249573	4	19.63845	14	1
42	0.732	0.472	10	-8.315	1	0.0386	0.0461	0	0.0942	0.157	99.033	204621	4	63.72817	9	1
46	0.281	0.893	4	-6.61	1	0.068	1.51E-05	0.913	0.301	0.315	109.665	232093	4	51.57425	12	0
46	0.309	0.985	2	-5.559	1	0.123	0.000234	0.0719	0.155	0.247	120.027	207560	4	30.7232	10	0
46	0.413	0.942	6	-6.082	0	0.158	0.000331	0.013	0.0748	0.369	125.865	282400	4	41.36381	12	0
46	0.229	0.905	2	-6.434	1	0.0698	5.81E-05	0.934	0.367	0.177	92.239	196427	4	25.38531	10	0
46	0.34	0.872	1	-7.515	1	0.112	0.000274	0.366	0.0911	0.413	94.032	308709	4	24.57478	13	0
46	0.298	0.946	6	-5.62	0	0.0733	0.00167	0.0628	0.349	0.628	103.329	224480	4	44.63882	8	0
46	0.333	0.938	6	-6.851	0	0.18	0.00313	0.703	0.436	0.384	117.391	198750	4	88.74507	8	0
46	0.327	0.956	6	-6.229	0	0.141	0.0052	0.808	0.311	0.429	120.227	389500	4	66.74965	17	0
46	0.306	0.973	1	-6.021	1	0.0649	0.000522	0.555	0.308	0.308	109.83	282080	4	44.74335	12	0
46	0.34	0.939	2	-6.055	1	0.0863	0.00108	0.813	0.18	0.63	115.89	333000	4	77.44699	14	0
46	0.231	0.983	8	-5.199	1	0.0977	0.000254	0.059	0.506	0.336	161.044	293387	4	29.98839	13	0
14	0.697	0.0855	1	-15.69	1	0.318	0.54	0.000153	0.215	0.375	81.135	97533	4	30.58327	7	0
71	0.8	0.336	7	-19.552	1	0.252	0.0579	0	0.223	0.538	82.996	288298	4	54.28599	12	1
76	0.662	0.39	4	-10.416	1	0.0239	0.46	0	0.179	0.713	82.007	256973	4	44.18196	10	1
76	0.655	0.606	7	-10.385	1	0.0285	0.0603	0.0789	0.0757	0.765	110.061	291686	4	27.8137	15	0
46	0.582	0.367	10	-13.755	1	0.0272	0.471	2.03E-05	0.221	0.38	111.705	235227	4	44.6083	9	1
73	0.613	0.783	8	-9.55	0	0.0353	0.00408	4.65E-06	0.0446	0.83	159.291	251867	4	30.89801	14	1
18	0.372	0.75	11	-9.472	1	0.0313	5.52E-05	0.899	0.293	0.278	157.026	153160	4	65.78746	7	1
64	0.792	0.503	8	-8.359	1	0.276	0.0198	0	0.347	0.663	87.847	336960	4	23.27299	22	1
61	0.719	0.671	8	-6.279	1	0.0336	0.0372	8.21E-06	0.12	0.786	130.027	237627	4	19.57914	11	1
61	0.646	0.431	6	-8.517	1	0.0262	0.637	6.99E-06	0.113	0.292	90.034	220627	4	54.73098	10	1
91	0.614	0.379	4	-10.48	1	0.0476	0.607	0.000464	0.0986	0.201	107.989	258987	4	35.19423	13	1
91	0.599	0.448	8	-6.312	1	0.0232	0.163	0	0.106	0.168	95.05	263400	3	38.91054	12	1
91	0.761	0.386	4	-6.158	1	0.0399	0.355	0	0.0953	0.526	134.943	238440	3	41.56373	11	1
91	0.747	0.76	1	-4.294	1	0.187	0.448	0	0.153	0.682	99.975	191147	4	42.59332	11	1
30	0.454	0.567	2	-8.473	1	0.0304	0.00878	0.843	0.12	0.135	114.91	516255	4	56.00517	17	0
30	0.3	0.429	2	-8.032	1	0.033	0.19	0.64	0.0899	0.0393	122.969	739439	3	38.57894	32	0
63	0.822	0.969	7	-11.471	0	0.0582	0.259	0.000162	0.39	0.765	128.007	283748	4	49.01165	14	1
59	0.587	0.668	8	-5.79	0	0.0435	0.222	0	0.0589	0.124	93.974	175851	4	27.46986	7	0
47	0.759	0.8	2	-6.905	1	0.0367	0.195	0.00866	0.453	0.301	109.988	248424	4	18.78969	13	1
34	0.561	0.927	7	-9.808	1	0.0586	0.0886	0.0133	0.343	0.11	93.209	264827	4	44.58498	7	1
72	0.549	0.651	0	-7.097	1	0.0323	0.583	0	0.121	0.368	122.818	212307	4	51.22322	9	0
72	0.237	0.462	0	-7.79	1	0.0308	0.843	0.0585	0.0964	0.338	149.178	192987	4	35.92775	6	0
